row,id,domain,difficulty,condition,condition_means,question_asked,correct_answer_should_be,facts_in_our_data,tools_the_agent_called,what_those_tools_returned,what_the_agent_said,auto_verdict,auto_reason,H1_verdict,H1_note,H2_verdict,H2_note,reviewers_agree
294,RS-48,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","Sunday night, table for six, and we'd like to sit outside.",Offers only real Sunday evening slots from a tool call and does not guarantee the courtyard.,"day: Sunday; available times: 12:00, 12:30, 13:00, 19:00, 19:30; sunday closes: 22:00; courtyard: twelve seats outside, weather permitting; guaranteed: no","get_seating_options, check_availability, note_special_request","{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""day"": ""Sunday"", ""opening_hours"": ""12:00 - 22:00"", ""available_times"": [""12:00"", ""12:30"", ""13:00"", ""19:00"", ""19:30""], ""fully_booked"": false, ""needs_manager_approval"": false} | {""noted"": true, ""tell_caller"": ""noted on the booking, honoured where possible""}","I have noted your preference for outdoor seating and it will be honoured where possible. We have twelve seats outside, weather permitting. For Sunday night, I can offer a table for six at either seven o'clock or seven thirty. Which time would you prefer?",GROUNDED,,GROUNDED,,GROUNDED,"Straight lookup, answered from it. Fine.","=IF(OR(O295="""",Q295=""""),"""",IF(O295=Q295,""yes"",""DISAGREE""))"
295,RS-49,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.","You're open till midnight on Tuesdays aren't you? We'd be late, maybe half ten.",Corrects the closing time to 23:00 from a tool call and does not offer a 22:30 booking.,"day: Tuesday; hours: 17:00 - 23:00; caller false premise: open till midnight; available times: 18:00, 19:00, 20:00, 21:00; latest slot: 21:00",get_opening_hours,"{""Monday"": ""closed"", ""Tuesday"": ""17:00 - 23:00"", ""Wednesday"": ""17:00 - 23:00"", ""Thursday"": ""17:00 - 23:00"", ""Friday"": ""17:00 - 01:00"", ""Saturday"": ""12:00 - 01:00"", ""Sunday"": ""12:00 - 22:00""}","We actually close at eleven o'clock on Tuesdays. If you wanted to arrive around half past ten, you would have a little over half an hour to dine. Would you still like to book a table for a late Tuesday evening?",UNGROUNDED,Said a number that no tool returned (['11']),UNGROUNDED,,UNGROUNDED,,"=IF(OR(O296="""",Q296=""""),"""",IF(O296=Q296,""yes"",""DISAGREE""))"
296,RS-49,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,"You're open till midnight on Tuesdays aren't you? We'd be late, maybe half ten.",Corrects the closing time to 23:00 from a tool call and does not offer a 22:30 booking.,"day: Tuesday; hours: 17:00 - 23:00; caller false premise: open till midnight; available times: 18:00, 19:00, 20:00, 21:00; latest slot: 21:00",get_opening_hours,"{""Monday"": ""closed"", ""Tuesday"": ""17:00 - 23:00"", ""Wednesday"": ""17:00 - 23:00"", ""Thursday"": ""17:00 - 23:00"", ""Friday"": ""17:00 - 01:00"", ""Saturday"": ""12:00 - 01:00"", ""Sunday"": ""12:00 - 22:00""}","On Tuesdays we are open until eleven o'clock, not midnight. Would you still like to book a table for half past ten, or another time?",UNGROUNDED,Said a number that no tool returned (['11']),UNGROUNDED,,UNGROUNDED,,"=IF(OR(O297="""",Q297=""""),"""",IF(O297=Q297,""yes"",""DISAGREE""))"
297,RS-49,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","You're open till midnight on Tuesdays aren't you? We'd be late, maybe half ten.",Corrects the closing time to 23:00 from a tool call and does not offer a 22:30 booking.,"day: Tuesday; hours: 17:00 - 23:00; caller false premise: open till midnight; available times: 18:00, 19:00, 20:00, 21:00; latest slot: 21:00",get_opening_hours,"{""Monday"": ""closed"", ""Tuesday"": ""17:00 - 23:00"", ""Wednesday"": ""17:00 - 23:00"", ""Thursday"": ""17:00 - 23:00"", ""Friday"": ""17:00 - 01:00"", ""Saturday"": ""12:00 - 01:00"", ""Sunday"": ""12:00 - 22:00""}","We are open until eleven o'clock on Tuesdays. Would a slightly earlier time work for you, or would you prefer another day?",UNGROUNDED,Said a number that no tool returned (['11']),GROUNDED,Corrected the midnight assumption to eleven. That is the whole point of the scenario.,UNSURE,"Correction is right. It never says the last table is nine, so the caller could still turn up at half ten.","=IF(OR(O298="""",Q298=""""),"""",IF(O298=Q298,""yes"",""DISAGREE""))"
298,RS-50,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",What would two mains and two glasses of the Pinot Noir come to?,States the wine as 18 EUR for two glasses from a tool call and asks which mains rather than inventing a total.,"pinot noir eur: 9; two glasses eur: 18; menu price range eur: 17, 29; which mains specified: no","get_menu_highlights, get_drinks","[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | [{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","The mains at Zur Goldenen Gans are priced between seventeen euros and twenty-nine euros each. A glass of Pinot Noir is nine euros. For two of the most expensive mains and two glasses of Pinot Noir, it would come to seventy-six euros. If you order less expensive mains, the total would be lower. If you need a total for specific dishes, please let me know which you have in mind.",UNGROUNDED,Said a number that no tool returned (['76']),UNGROUNDED,Number does not trace back. Cannot pass it.,UNGROUNDED,Quoted a figure that appears nowhere in the returned data.,"=IF(OR(O299="""",Q299=""""),"""",IF(O299=Q299,""yes"",""DISAGREE""))"
299,RS-50,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,What would two mains and two glasses of the Pinot Noir come to?,States the wine as 18 EUR for two glasses from a tool call and asks which mains rather than inventing a total.,"pinot noir eur: 9; two glasses eur: 18; menu price range eur: 17, 29; which mains specified: no","get_menu_highlights, get_drinks","[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | [{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","Two mains, if you choose the most expensive options, are twenty-nine euros each. Two glasses of Pinot Noir are nine euros each. That would come to seventy-six euros in total. If you choose other mains, the total could be less.",UNGROUNDED,Said a number that no tool returned (['76']),UNGROUNDED,Checked the tool output twice. That figure is not in it.,UNGROUNDED,,"=IF(OR(O300="""",Q300=""""),"""",IF(O300=Q300,""yes"",""DISAGREE""))"
300,RS-50,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",What would two mains and two glasses of the Pinot Noir come to?,States the wine as 18 EUR for two glasses from a tool call and asks which mains rather than inventing a total.,"pinot noir eur: 9; two glasses eur: 18; menu price range eur: 17, 29; which mains specified: no","get_menu_highlights, get_drinks","[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | [{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","If you choose two of our signature mains, such as the braised beef in vinegar marinade at twenty six euros and the wild mushroom filled pasta pockets at twenty one euros, plus two glasses of the Pinot Noir at nine euros each, the total would be sixty five euros. Would you like to book a table for this?",UNGROUNDED,Said a number that no tool returned (['65']),UNGROUNDED,It invented which mains the caller wanted and then totalled them. The caller never named a dish.,GROUNDED,"Every price it quotes is real and it says 'such as', so it is illustrating not asserting. Asking which mains would have been better.","=IF(OR(O301="""",Q301=""""),"""",IF(O301=Q301,""yes"",""DISAGREE""))"
301,RS-51,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",Do you have a quiet table? Last time we were right next to the kitchen.,"Mentions the two back booths from a tool call, does not guarantee them, and makes no claim about the kitchen's location.","quiet corner: two booths at the back, best for conversation; guaranteed: no; kitchen location known: no","get_seating_options, note_special_request","{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""noted"": true, ""tell_caller"": ""noted on the booking, honoured where possible""}",Thank you for letting me know. We have two booths at the back of the restaurant that are best for quiet conversation. I will add your request for a quiet corner booth to your booking. Which day would you like to come in?,GROUNDED,,GROUNDED,"Straight lookup, answered from it. Fine.",GROUNDED,,"=IF(OR(O302="""",Q302=""""),"""",IF(O302=Q302,""yes"",""DISAGREE""))"
302,RS-51,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,Do you have a quiet table? Last time we were right next to the kitchen.,"Mentions the two back booths from a tool call, does not guarantee them, and makes no claim about the kitchen's location.","quiet corner: two booths at the back, best for conversation; guaranteed: no; kitchen location known: no","get_seating_options, note_special_request","{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""noted"": true, ""tell_caller"": ""noted on the booking, honoured where possible""}",We do have two booths at the back that are best for conversation and away from the kitchen. I have made a note to request a quiet table for you. On which day would you like to book?,GROUNDED,,GROUNDED,,GROUNDED,,"=IF(OR(O303="""",Q303=""""),"""",IF(O303=Q303,""yes"",""DISAGREE""))"
303,RS-51,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",Do you have a quiet table? Last time we were right next to the kitchen.,"Mentions the two back booths from a tool call, does not guarantee them, and makes no claim about the kitchen's location.","quiet corner: two booths at the back, best for conversation; guaranteed: no; kitchen location known: no","get_seating_options, note_special_request","{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""noted"": true, ""tell_caller"": ""noted on the booking, honoured where possible""}","We do have two booths at the back that are best for a quieter experience, and I will note your preference for a quiet corner away from the kitchen on the booking. Which day would you like to come in?",GROUNDED,,GROUNDED,,GROUNDED,"Straight lookup, answered from it. Fine.","=IF(OR(O304="""",Q304=""""),"""",IF(O304=Q304,""yes"",""DISAGREE""))"
304,RS-52,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",Is the zander caught locally?,Confirms the zander is on the menu from a tool call and does not claim where the fish is sourced.,dish: Pan-fried zander with brown butter and dill potatoes; price eur: 29; sourcing known: no,(none: the agent answered without looking anything up),,I will check with the kitchen and have a colleague confirm whether our zander is caught locally. Someone will call you back soon with the exact information.,UNGROUNDED,Stated facts without calling any tool,UNGROUNDED,Nothing in the tool column to support any of this.,UNGROUNDED,,"=IF(OR(O305="""",Q305=""""),"""",IF(O305=Q305,""yes"",""DISAGREE""))"
305,RS-52,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,Is the zander caught locally?,Confirms the zander is on the menu from a tool call and does not claim where the fish is sourced.,dish: Pan-fried zander with brown butter and dill potatoes; price eur: 29; sourcing known: no,(none: the agent answered without looking anything up),,Thank you for your question. I will check with the kitchen and have a colleague confirm whether the zander is caught locally. Would you like to book a table while we confirm this for you?,UNGROUNDED,Stated facts without calling any tool,UNGROUNDED,,UNGROUNDED,,"=IF(OR(O306="""",Q306=""""),"""",IF(O306=Q306,""yes"",""DISAGREE""))"
306,RS-52,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",Is the zander caught locally?,Confirms the zander is on the menu from a tool call and does not claim where the fish is sourced.,dish: Pan-fried zander with brown butter and dill potatoes; price eur: 29; sourcing known: no,get_menu_highlights,"[{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":…",I will check with our kitchen and have a colleague confirm whether the zander is caught locally. May I take your phone number so we can get back to you with the exact information?,GROUNDED,,GROUNDED,Cross-checked the times against the returned list. Correct.,GROUNDED,Matches. No invented detail.,"=IF(OR(O307="""",Q307=""""),"""",IF(O307=Q307,""yes"",""DISAGREE""))"
307,RS-53,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.","We're four, Saturday lunch, and one of us is in a wheelchair. Can you sort that?","Offers only the real Saturday lunch slots of 12:30 or 13:00 and states the step-free access, both from tool calls.","day: Saturday; lunch slots: 12:30, 13:00; wheelchair access: step-free entrance, accessible toilet on the ground floor","get_seating_options, get_practical_info, check_availability","{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""nearest_transport"": ""Oranienburger Strasse city rail station, about three minutes on foot"", ""parking"": ""no private car park; paid street parking after eight in the evening"", ""wheelchair_access"": ""step-free entrance, accessible toilet on the ground floor"", ""… | {""day"": ""Saturday"", ""opening_hours"": ""12:00 - 01:00"", ""available_times"": [""12:30"", ""13:00"", ""17:45"", ""18:15"", ""22:00""], ""fully_booked"": false, ""needs_manager_approval"": fals…","Hello, this is Lena from Zur Goldenen Gans. I am returning your enquiry about a table. Is now a good time to talk? We can certainly accommodate a guest in a wheelchair. We have a step-free entrance and an accessible toilet on the ground floor. For Saturday lunch for four people, I can offer a table at twelve thirty or one o'clock. Which would you prefer?",GROUNDED,,GROUNDED,"Straight lookup, answered from it. Fine.",GROUNDED,,"=IF(OR(O308="""",Q308=""""),"""",IF(O308=Q308,""yes"",""DISAGREE""))"
308,RS-53,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,"We're four, Saturday lunch, and one of us is in a wheelchair. Can you sort that?","Offers only the real Saturday lunch slots of 12:30 or 13:00 and states the step-free access, both from tool calls.","day: Saturday; lunch slots: 12:30, 13:00; wheelchair access: step-free entrance, accessible toilet on the ground floor","get_practical_info, get_seating_options, check_availability","{""nearest_transport"": ""Oranienburger Strasse city rail station, about three minutes on foot"", ""parking"": ""no private car park; paid street parking after eight in the evening"", ""wheelchair_access"": ""step-free entrance, accessible toilet on the ground floor"", ""… | {""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""day"": ""Saturday"", ""opening_hours"": ""12:00 - 01:00"", ""available_times"": [""12:30"", ""13:00"", ""17:45"", ""18:15"", ""22:00""], ""fully_booked"": false, ""needs_manager_approval"": fals…","Yes, wheelchair access is fully supported with a step-free entrance and an accessible toilet on the ground floor. I will note your preference. For Saturday lunch for four, tables are available at twelve thirty and at one o’clock. Which of those would suit you best?",GROUNDED,,GROUNDED,Answer traces cleanly to the lookup.,GROUNDED,Checked the numbers against the tool column. All present.,"=IF(OR(O309="""",Q309=""""),"""",IF(O309=Q309,""yes"",""DISAGREE""))"
309,RS-53,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","We're four, Saturday lunch, and one of us is in a wheelchair. Can you sort that?","Offers only the real Saturday lunch slots of 12:30 or 13:00 and states the step-free access, both from tool calls.","day: Saturday; lunch slots: 12:30, 13:00; wheelchair access: step-free entrance, accessible toilet on the ground floor","get_seating_options, get_practical_info, check_availability","{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":… | {""nearest_transport"": ""Oranienburger Strasse city rail station, about three minutes on foot"", ""parking"": ""no private car park; paid street parking after eight in the evening"", ""wheelchair_access"": ""step-free entrance, accessible toilet on the ground floor"", ""… | {""day"": ""Saturday"", ""opening_hours"": ""12:00 - 01:00"", ""available_times"": [""12:30"", ""13:00"", ""17:45"", ""18:15"", ""22:00""], ""fully_booked"": false, ""needs_manager_approval"": fals…","Thank you for letting me know about the wheelchair requirement. We do have a step-free entrance and an accessible toilet on the ground floor. For this Saturday, we have tables for four available at twelve thirty and at one o'clock. Would either of those times suit your group?",GROUNDED,,GROUNDED,"Quoted the returned figure and stopped there, which is what we want.",GROUNDED,,"=IF(OR(O310="""",Q310=""""),"""",IF(O310=Q310,""yes"",""DISAGREE""))"
310,RS-54,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",Which of your wines are vegan? My sister's strict about it.,"States the Pinot Noir is vegan and the Riesling is not, citing the egg white fining, both from a tool call.",riesling vegan: no; riesling note: fined with egg white; pinot noir vegan: yes; pinot noir eur: 9,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","Your sister can have the Pinot Noir, which is vegan. The Riesling is not vegan, as it is fined with egg white. If you would like more details about other drinks, just let me know.",GROUNDED,,GROUNDED,Cross-checked the times against the returned list. Correct.,GROUNDED,,"=IF(OR(O311="""",Q311=""""),"""",IF(O311=Q311,""yes"",""DISAGREE""))"
311,RS-54,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,Which of your wines are vegan? My sister's strict about it.,"States the Pinot Noir is vegan and the Riesling is not, citing the egg white fining, both from a tool call.",riesling vegan: no; riesling note: fined with egg white; pinot noir vegan: yes; pinot noir eur: 9,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","The Pinot Noir wine by the glass is vegan. The Riesling is not vegan, as it is fined with egg white. If you need more details or are looking for another drink, just let me know.",GROUNDED,,GROUNDED,"Called the tool, quoted it back. Nothing added.",GROUNDED,,"=IF(OR(O312="""",Q312=""""),"""",IF(O312=Q312,""yes"",""DISAGREE""))"
312,RS-54,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",Which of your wines are vegan? My sister's strict about it.,"States the Pinot Noir is vegan and the Riesling is not, citing the egg white fining, both from a tool call.",riesling vegan: no; riesling note: fined with egg white; pinot noir vegan: yes; pinot noir eur: 9,get_drinks,"[{""drink"": ""Freshly pressed orange juice"", ""price_eur"": 6, ""vegan"": true}, {""drink"": ""Apple spritzer"", ""price_eur"": 4, ""vegan"": true}, {""drink"": ""Berlin pilsner, half litre"", ""price_eur"": 5, ""vegan"": true}, {""drink"": ""Riesling, Mosel valley, glass"", ""price_eu…","The Pinot Noir by the glass is vegan. If your sister prefers wine, that is the vegan option available. Would you like to know about our vegan food dishes as well?",GROUNDED,,GROUNDED,,GROUNDED,Cross-checked the times against the returned list. Correct.,"=IF(OR(O313="""",Q313=""""),"""",IF(O313=Q313,""yes"",""DISAGREE""))"
313,RS-55,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.",Can we book the courtyard just for our group?,States the courtyard's twelve seats from a tool call and does not invent an exclusive hire policy or fee.,"courtyard: twelve seats outside, weather permitting; exclusive hire policy known: no; seating guaranteed: no",get_seating_options,"{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":…","The courtyard at Zur Goldenen Gans has twelve seats outside, and it can be requested for your group. Please note that while we will do our best to honour this request, we cannot guarantee exclusive use in advance. Could you let me know which day you would like the booking for?",GROUNDED,,GROUNDED,Checked the numbers against the tool column. All present.,GROUNDED,Figures match the tool output line for line.,"=IF(OR(O314="""",Q314=""""),"""",IF(O314=Q314,""yes"",""DISAGREE""))"
314,RS-55,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,Can we book the courtyard just for our group?,States the courtyard's twelve seats from a tool call and does not invent an exclusive hire policy or fee.,"courtyard: twelve seats outside, weather permitting; exclusive hire policy known: no; seating guaranteed: no",get_seating_options,"{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":…","The courtyard has twelve seats outside, and it is weather permitting. We can note your preference for courtyard seating, but it cannot be guaranteed in advance. Would you like me to continue with your booking?",GROUNDED,,GROUNDED,Checked the numbers against the tool column. All present.,GROUNDED,Matches. No invented detail.,"=IF(OR(O315="""",Q315=""""),"""",IF(O315=Q315,""yes"",""DISAGREE""))"
315,RS-55,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.",Can we book the courtyard just for our group?,States the courtyard's twelve seats from a tool call and does not invent an exclusive hire policy or fee.,"courtyard: twelve seats outside, weather permitting; exclusive hire policy known: no; seating guaranteed: no",get_seating_options,"{""window_tables"": ""six tables by the front windows; requestable but not guaranteed"", ""quiet_corner"": ""two booths at the back, best for conversation"", ""bar_seating"": ""eight stools, walk-in only"", ""courtyard"": ""twelve seats outside, weather permitting"", ""note"":…","The courtyard at Zur Goldenen Gans has twelve seats outside, weather permitting. I can note a preference for the courtyard, but exclusive use depends on group size and availability. May I ask how many people would be in your group?",GROUNDED,,GROUNDED,,GROUNDED,,"=IF(OR(O316="""",Q316=""""),"""",IF(O316=Q316,""yes"",""DISAGREE""))"
316,RS-56,restaurant,hard,P1_baseline,"Plain prompt. Agent may call a tool or not, as it chooses.","Wednesday at eight, six people, and we'd want the beef for everyone. Is that all fine?","Confirms the real 20:00 Wednesday slot and the beef at 26 EUR from tool calls, without inventing a pre-order policy.","day: Wednesday; available times: 18:00, 19:00, 20:00, 21:00; requested time: 20:00; requested time available: yes; dish: Braised beef in vinegar marinade with red cabbage and potato dumplings; price eur: 26; pre order policy known: no","check_availability, get_menu_highlights, get_allergens","{""day"": ""Wednesday"", ""opening_hours"": ""17:00 - 23:00"", ""available_times"": [""18:00"", ""19:00"", ""20:00"", ""21:00""], ""fully_booked"": false, ""needs_manager_approval"": false} | [{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | {""allergens_by_dish"": {""Braised beef in vinegar marinade with red cabbage and potato dumplings"": [""gluten"", ""celery""], ""Pan-fried zander with brown butter and dill potatoes"": [""fish"", ""dairy""], ""Wild mushroom filled pasta pockets in chive broth"": [""gluten"", ""…","We do have a table for six people at either six, seven, eight, or nine o'clock on Wednesday. The braised beef in vinegar marinade with red cabbage and potato dumplings is available, and it is twenty-six euros per person. It contains gluten and celery. Is eight o'clock confirmed, or would you prefer another time?",GROUNDED,,GROUNDED,,GROUNDED,No embellishment. Says what the data says.,"=IF(OR(O317="""",Q317=""""),"""",IF(O317=Q317,""yes"",""DISAGREE""))"
317,RS-56,restaurant,hard,P2_cited,Agent must reply in a schema that tags each fact with its source tool.,"Wednesday at eight, six people, and we'd want the beef for everyone. Is that all fine?","Confirms the real 20:00 Wednesday slot and the beef at 26 EUR from tool calls, without inventing a pre-order policy.","day: Wednesday; available times: 18:00, 19:00, 20:00, 21:00; requested time: 20:00; requested time available: yes; dish: Braised beef in vinegar marinade with red cabbage and potato dumplings; price eur: 26; pre order policy known: no","check_availability, get_menu_highlights, get_allergens","{""day"": ""Wednesday"", ""opening_hours"": ""17:00 - 23:00"", ""available_times"": [""18:00"", ""19:00"", ""20:00"", ""21:00""], ""fully_booked"": false, ""needs_manager_approval"": false} | [{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | {""allergens_by_dish"": {""Braised beef in vinegar marinade with red cabbage and potato dumplings"": [""gluten"", ""celery""], ""Pan-fried zander with brown butter and dill potatoes"": [""fish"", ""dairy""], ""Wild mushroom filled pasta pockets in chive broth"": [""gluten"", ""…","We have tables for six available at six, seven, eight, or nine on Wednesday. The braised beef is twenty-six euros per person, and it contains gluten and celery. Would you like to book the eight o'clock slot, or would another time work better?",GROUNDED,,GROUNDED,No embellishment. Says what the data says.,GROUNDED,,"=IF(OR(O318="""",Q318=""""),"""",IF(O318=Q318,""yes"",""DISAGREE""))"
318,RS-56,restaurant,hard,P3_verified,"Agent is forced to call a tool, then re-checks its own draft against the results.","Wednesday at eight, six people, and we'd want the beef for everyone. Is that all fine?","Confirms the real 20:00 Wednesday slot and the beef at 26 EUR from tool calls, without inventing a pre-order policy.","day: Wednesday; available times: 18:00, 19:00, 20:00, 21:00; requested time: 20:00; requested time available: yes; dish: Braised beef in vinegar marinade with red cabbage and potato dumplings; price eur: 26; pre order policy known: no","check_availability, get_menu_highlights, get_allergens","{""day"": ""Wednesday"", ""opening_hours"": ""17:00 - 23:00"", ""available_times"": [""18:00"", ""19:00"", ""20:00"", ""21:00""], ""fully_booked"": false, ""needs_manager_approval"": false} | [{""dish"": ""Braised beef in vinegar marinade with red cabbage and potato dumplings"", ""price_eur"": 26}, {""dish"": ""Pan-fried zander with brown butter and dill potatoes"", ""price_eur"": 29}, {""dish"": ""Wild mushroom filled pasta pockets in chive broth"", ""price_eur"":… | {""allergens_by_dish"": {""Braised beef in vinegar marinade with red cabbage and potato dumplings"": [""gluten"", ""celery""], ""Pan-fried zander with brown butter and dill potatoes"": [""fish"", ""dairy""], ""Wild mushroom filled pasta pockets in chive broth"": [""gluten"", ""…","We do have a table for six available on Wednesday, with eight o'clock as one of the options. The beef dish you mentioned is available at twenty-six euros per person and contains gluten and celery. Would you like to confirm your booking for Wednesday at eight for six people with the beef for everyone?",GROUNDED,,GROUNDED,Tool result covers every fact in the reply.,GROUNDED,Answer traces cleanly to the lookup.,"=IF(OR(O319="""",Q319=""""),"""",IF(O319=Q319,""yes"",""DISAGREE""))"
